DN,Longitude,Latitude
"1",120.3635981,16.055
"1",120.3006908,16.056
"1",120.3091842,16.055
"1",120.3095805,16.055
"1",120.3600485,16.055
"1",120.3602352,16.055
"1",120.2999878,16.055
"1",120.3562545,16.054
"1",120.3600455,16.054
"1",120.3595758,16.054
"1",120.3625639,16.054
"1",120.3558411,16.054
"1",120.3598528,16.054
"1",120.3012374,16.055
"1",120.3007998,16.055
"1",120.3627369,16.053
"1",120.3632968,16.053
"1",120.3641368,16.053
"1",120.3015566,16.054
"1",120.3017900,16.054
"1",120.3560876,16.053
"1",120.3569008,16.053
"1",120.3579274,16.053
"1",120.3595607,16.053
"1",120.3597473,16.053
"1",120.3622664,16.053
"1",120.3060804,16.054
"1",120.3062655,16.054
"1",120.3563852,16.053
"1",120.3617990,16.053
"1",120.3620324,16.053
"1",120.3570378,16.053
"1",120.3598376,16.053
"1",120.3627300,16.053
"1",120.3640374,16.053
"1",120.3029572,16.054
"1",120.3558215,16.053
"1",120.3563814,16.053
"1",120.3599279,16.053
"1",120.3635084,16.053
"1",120.3642210,16.053
"1",120.3564717,16.053
"1",120.3631914,16.053
"1",120.3645913,16.053
"1",120.3071903,16.053
"1",120.3631883,16.052
"1",120.3633750,16.052
"1",120.3639816,16.052
"1",120.3644949,16.052
"1",120.3069084,16.053
"1",120.3073751,16.053
"1",120.3561857,16.052
"1",120.3612254,16.052
"1",120.3619254,16.052
"1",120.3628120,16.052
"1",120.3629986,16.052
"1",120.3631853,16.052
"1",120.3640719,16.052
"1",120.3604758,16.052
"1",120.3628090,16.052
"1",120.3629956,16.052
"1",120.3604727,16.052
"1",120.3609394,16.052
"1",120.3622429,16.052
"1",120.3624296,16.052
"1",120.3612148,16.052
"1",120.3059602,16.052
"1",120.3612118,16.052
"1",120.3629835,16.051
"1",120.3626427,16.051
"0",120.3616693,16.051
"0",120.3619026,16.051
"1",120.3627877,16.051
"0",120.3618529,16.051
"1",120.3617399,16.051
"1",120.3625980,16.051
"1",120.3618017,16.051
"1",120.3620350,16.051
"1",120.3622217,16.051
"1",120.3623556,16.050
"1",120.3041630,16.051
"1",120.3596905,16.050
"1",120.3604201,16.050
"1",120.3608127,16.050
"1",120.3610927,16.050
"1",120.3623993,16.050
"1",120.3625859,16.050
"1",120.3606230,16.050
"1",120.3610897,16.050
"1",120.3616030,16.050
"1",120.3599828,16.050
"1",120.3598237,16.049
"1",120.3601503,16.049
"1",120.3576290,16.049
"1",120.3594933,16.049
"1",120.3574378,16.049
"1",120.3576229,16.049
"1",120.3056851,16.050
"1",120.3600479,16.049
"1",120.3055888,16.050
"1",120.3589265,16.049
"1",120.3592057,16.049
"1",120.3590183,16.049
"1",120.3060058,16.049
"1",120.3576169,16.049
"1",120.3578020,16.049
"1",120.3572421,16.049
"1",120.3067028,16.049
"1",120.3580805,16.049
"1",120.3574257,16.048
"1",120.3576123,16.048
"1",120.3587101,16.048
"1",120.3059818,16.049
"1",120.3061850,16.049
"1",120.3066065,16.049
"1",120.3576093,16.048
"1",120.3584959,16.048
"1",120.3620859,16.048
"1",120.3587566,16.048
"1",120.3061802,16.049
"1",120.3622688,16.048
"1",120.3559234,16.048
"1",120.3577899,16.048
"1",120.3591898,16.048
"1",120.3746818,16.048
"1",120.3064805,16.049
"1",120.3067376,16.049
"1",120.3069235,16.049
"1",120.3584371,16.048
"1",120.3589225,16.048
"1",120.3622635,16.047
"1",120.3740224,16.047
"1",120.3582475,16.047
"1",120.3584341,16.047
"1",120.3654275,16.047
"1",120.3649446,16.047
"1",120.3069041,16.047
"1",120.3646748,16.047
"1",120.3655453,16.046
"1",120.3070900,16.047
"1",120.3656050,16.046
"1",120.3677515,16.046
"1",120.3645769,16.046
"1",120.3614957,16.046
"1",120.3647835,16.046
"1",120.3616793,16.046
"1",120.3652368,16.046
"1",120.3618629,16.046
"1",120.3620496,16.046
"1",120.3622362,16.046
"1",120.3659677,16.046
"1",120.3656410,16.046
"1",120.3622286,16.045
"1",120.3648417,16.045
"1",120.3651954,16.045
"1",120.3622241,16.045
"1",120.3624107,16.045
"1",120.3675436,16.045
"1",120.3677302,16.045
"1",120.3679169,16.045
"1",120.3624077,16.045
"1",120.3625944,16.045
"1",120.3631543,16.045
"1",120.3639009,16.045
"1",120.3678205,16.045
"1",120.3625913,16.045
"1",120.3633379,16.045
"1",120.3627749,16.045
"1",120.3633349,16.045
"1",120.3673478,16.044
"1",120.3633319,16.044
"1",120.3637051,16.044
"1",120.3635937,16.044
"1",120.3635124,16.044
"1",120.3650989,16.044
"1",120.3636945,16.044
"1",120.3638782,16.044
"1",120.3640610,16.043
"1",120.3638691,16.043
"1",120.3638660,16.043
"1",120.3638607,16.043
"1",120.3591862,16.042
"1",120.3632909,16.042
"1",120.3634753,16.042
"1",120.3656661,16.042
"1",120.3658994,16.042
"1",120.3656631,16.041
"1",120.3634670,16.041
"1",120.3644469,16.041
"1",120.3630922,16.041
"1",120.3636972,16.041
"1",120.3641127,16.041
"1",120.3633209,16.041
"1",120.3649074,16.041
"1",120.3657006,16.041
"1",120.3665405,16.041
"1",120.3668205,16.041
"1",120.3854847,16.041
"1",120.3643911,16.041
"1",120.3645777,16.041
"1",120.3656043,16.041
"1",120.3671908,16.041
"1",120.3676107,16.041
"1",120.3645747,16.041
"1",120.3647614,16.041
"1",120.3661612,16.041
"1",120.3673744,16.041
"1",120.3676543,16.041
"1",120.3679810,16.040
"1",120.3626119,16.040
"1",120.3636385,16.040
"1",120.3649450,16.040
"1",120.3624222,16.040
"1",120.3638221,16.040
"1",120.3640087,16.040
"1",120.3651286,16.040
"1",120.3622326,16.040
"1",120.3624192,16.040
"1",120.3641923,16.040
"1",120.3612872,16.039
"1",120.3418731,16.039
"1",120.3414034,16.039
"1",120.3415901,16.039
"1",120.3654655,16.038
"1",120.3641438,16.037
"1",120.3577957,16.037
"1",120.3576083,16.037
"1",120.3643274,16.037
"1",120.3584934,16.037
"1",120.3587489,16.037
"1",120.3643244,16.037
"1",120.3720700,16.037
"1",120.3579756,16.037
"1",120.3643214,16.037
"1",120.3645080,16.037
"1",120.3581592,16.037
"1",120.3599315,16.036
"1",120.3511571,16.036
"1",120.3589027,16.036
"1",120.3646871,16.036
"1",120.3427498,16.036
"1",120.3646810,16.036
"1",120.3555288,16.036
"1",120.3521655,16.035
"1",120.3536120,16.035
"1",120.3720411,16.035
"1",120.3540289,16.035
"1",120.3542155,16.035
"1",120.3597214,16.035
"1",120.3723188,16.035
"1",120.3527194,16.035
"1",120.3720817,16.035
"1",120.3597154,16.035
"1",120.3130528,16.035
"1",120.3587325,16.035
"1",120.3589658,16.035
"1",120.3592457,16.034
"1",120.3595257,16.034
"1",120.3132364,16.035
"1",120.3638786,16.034
"1",120.3524304,16.034
"1",120.3589161,16.034
"1",120.3592427,16.034
"1",120.3595227,16.034
"1",120.3493470,16.034
"1",120.3542004,16.034
"1",120.3585865,16.034
"1",120.3587731,16.034
"1",120.3593330,16.034
"1",120.3634857,16.034
"1",120.3639057,16.034
"1",120.3640923,16.034
"1",120.3503713,16.034
"1",120.3510245,16.034
"1",120.3513978,16.034
"1",120.3548506,16.034
"1",120.3585834,16.034
"1",120.3639026,16.034
"1",120.3640878,16.034
"1",120.3547076,16.034
"1",120.3551276,16.034
"1",120.3553142,16.034
"1",120.3583938,16.034
"1",120.3585804,16.034
"1",120.3714118,16.034
"1",120.3716450,16.034
"1",120.3644565,16.034
"1",120.3642698,16.034
"1",120.3583892,16.034
"1",120.3553074,16.033
"1",120.3174196,16.034
"1",120.3676263,16.033
"1",120.3698193,16.033
"1",120.3583862,16.033
"1",120.3644519,16.033
"1",120.3640771,16.033
"1",120.3664101,16.033
"1",120.3667367,16.033
"1",120.3677632,16.033
"1",120.3697696,16.033
"1",120.3700495,16.033
"1",120.3702362,16.033
"1",120.3555121,16.033
"1",120.3628143,16.033
"1",120.3678069,16.033
"1",120.3680868,16.033
"1",120.3702331,16.033
"1",120.3492348,16.033
"1",120.3551140,16.033
"1",120.3134444,16.034
"1",120.3681771,16.033
"1",120.3683637,16.033
"1",120.3704167,16.033
"1",120.3551110,16.033
"1",120.3683607,16.033
"1",120.3133917,16.033
"1",120.3512337,16.033
"1",120.3655581,16.032
"1",120.3686376,16.032
"1",120.3491325,16.033
"1",120.3494124,16.033
"1",120.3545450,16.032
"1",120.3635036,16.032
"1",120.3636895,16.032
"1",120.3579963,16.032
"1",120.3652751,16.032
"1",120.3657417,16.032
"1",120.3131687,16.033
"1",120.3485695,16.032
"1",120.3648988,16.032
"1",120.3650855,16.032
"1",120.3652721,16.032
"1",120.3490331,16.032
"1",120.3492197,16.032
"1",120.3633109,16.032
"1",120.3582710,16.032
"1",120.3269612,16.032
"1",120.3476318,16.032
"1",120.3478184,16.032
"1",120.3515512,16.032
"1",120.3647092,16.032
"1",120.3648958,16.032
"1",120.3650824,16.032
"1",120.3633079,16.032
"1",120.3261183,16.032
"1",120.3645195,16.032
"1",120.3261620,16.032
"1",120.3491655,16.032
"1",120.3499588,16.032
"1",120.3731950,16.031
"1",120.3247125,16.032
"1",120.3249458,16.032
"1",120.3733786,16.031
"1",120.3645104,16.031
"1",120.3696414,16.031
"1",120.3493913,16.031
"1",120.3495779,16.031
"1",120.3534973,16.031
"1",120.3616153,16.031
"1",120.3504798,16.031
"1",120.3643207,16.031
"1",120.3645074,16.031
"1",120.3492001,16.031
"1",120.3533995,16.031
"1",120.3616115,16.031
"1",120.3541445,16.031
"1",120.3714083,16.031
"1",120.3495704,16.031
"1",120.3639414,16.031
"1",120.3643147,16.031
"1",120.3635651,16.030
"1",120.3639384,16.030
"1",120.3536704,16.030
"1",120.3548835,16.030
"1",120.3630488,16.030
"1",120.3635621,16.030
"1",120.3592680,16.030
"1",120.3183427,16.031
"1",120.3633694,16.030
"1",120.3675687,16.030
"1",120.3602402,16.030
"1",120.3677523,16.030
"1",120.3595373,16.030
"1",120.3602839,16.030
"1",120.3594410,16.029
"1",120.3596276,16.029
"1",120.3499195,16.029
"1",120.3534649,16.029
"1",120.3604644,16.029
"1",120.3610710,16.029
"1",120.3615376,16.029
"1",120.3457172,16.029
"1",120.3459971,16.029
"1",120.3503831,16.029
"1",120.3554223,16.029
"1",120.3557489,16.029
"1",120.3564488,16.029
"1",120.3604614,16.029
"1",120.3607414,16.029
"1",120.3623744,16.029
"1",120.3628877,16.029
"1",120.3510042,16.029
"1",120.3521546,16.029
"1",120.3458075,16.029
"1",120.3553726,16.029
"1",120.3566790,16.029
"1",120.3604584,16.029
"1",120.3624181,16.029
"1",120.3626047,16.029
"1",120.3627913,16.029
"1",120.3629780,16.029
"1",120.3546697,16.029
"1",120.3501889,16.029
"1",120.3514721,16.029
"1",120.3183654,16.029
"1",120.3543867,16.029
"1",120.3545734,16.029
"1",120.3505547,16.028
"1",120.3512959,16.028
"1",120.3619348,16.028
"1",120.3559550,16.028
"1",120.3509730,16.027
"1",120.3247806,16.028
"1",120.3536130,16.027
"1",120.3532367,16.027
"1",120.3536100,16.027
"1",120.3509023,16.027
"1",120.3524811,16.026
"1",120.3225237,16.027
"1",120.3227412,16.027
"1",120.3517331,16.026
"1",120.3223364,16.027
"1",120.3233843,16.026
"1",120.3524781,16.026
"1",120.3229399,16.026
"1",120.3231732,16.026
"1",120.3229370,16.026
"1",120.3557291,16.025
"1",120.3239832,16.025
"1",120.3244468,16.024
"1",120.3239712,16.024
"1",120.3248111,16.024
"1",120.3248999,16.024
"1",120.3448502,16.022
"1",120.3450368,16.022
"1",120.3311481,16.018
"0",120.3468227,16.055
"0",120.3384458,16.069
"0",120.3384458,16.069
"0",120.3384458,16.069
